
0.54462
-2.0962
-2.7326
-0.52161
-2.6322
-4.0198
-5.2899
-3.9833
-5.2095
-8.0193
-7.2879
-4.3916
-6.1998
-7.1201
-5.3304
-4.0834
-2.3337
-2.3192
-1.4274
-0.88506
-1.1058
1.4074
0.67716
1.1466
2.2594
2.5498
2.6432
3.7009
5.9578
5.023
4.4494
4.7096
5.7708
5.0725
8.6145
7.7019
6.9822
8.6495
7.8334
10.188
9.2702
9.2246
9.29
9.5007
7.8096
7.0687
8.1123
7.3133
8.2504
6.0445
8.2684
7.6133
6.1482
6.6374
7.466
8.6668
5.9429
7.1813
4.9144
5.5612
4.9066
5.0642
4.0214
2.886
3.585
4.038
3.0355
3.1316
3.4366
3.3594
-1.2142
-0.66797
0.43387
0.11277
-1.2667
1.4976
-0.28994
-0.24025
-0.75969
0.56329
0.6993
0.60713
0.28154
-0.35899
3.8594
2.5929
0.93016
1.162
1.5758
1.1814
0.62232
1.8341
-0.14589
2.5107
-0.8687
0.35852
1.2962
0.55529
-0.95027
1.1119
0.34187
-0.58828
0.41335
0.70239
1.9553
-0.040491
-0.20082
-0.33058
-1.5524
0.67324
-1.5672
0.09066
0.17994
1.2529
-1.9428
1.3973
0.11789
-0.56729
0.52873
0.74614
0.12287
-0.83534
1.4433
0.50403
-0.4016
1.2012
0.33681
-1.1664
0.44837
-1.7437
-1.1564
-0.10886
0.076865
-0.20377
-1.9523
0.55021
1.014
0.95949
-0.52799
-0.3074
-0.76923
0.39721
0.44705
-0.40718
1.1258
1.0854
0.93397
-0.33188
-0.87888
0.83632
1.4616
-1.0875
-2.0128
1.0418
-0.49108
0.51571
0.24462
-1.8306
-1.1865
-1.6448
-0.85605
-0.0093418
-1.047
-3.0079
-0.047726
-1.1559
-1.5523
-2.8955
-0.55314
-0.54719
-0.37995
-1.5258
-1.083
-1.064
1.444
-0.7714
-0.10832
-0.57854
1.1642
0.46205
0.62045
1.4668
1.2666
1.4293
-1.1702
0.95539
1.5943
1.0351
1.5384
2.6524
1.8418
-0.20849
0.1062
0.69182
0.20343
0.69459
1.873
0.32696
0.57786
0.65411
1.4923
1.8682
0.88962
0.78614
1.9589
1.8374
1.6408
4.112
1.2422
1.4975
1.0799
1.6655
0.5839
1.8451
2.4696
0.7515
0.47671
-0.11628
-0.19368
-1.4525
-0.16531
-1.0671
0.63332
-0.49679
-0.70491
0.34021
-2.6149
-0.81547
-2.0749
-1.7192
-0.91861
-0.34945
-1.8387
-0.56481
0.28198
-1.6911
-1.7185
-0.76543
-0.12208
-0.61763
-1.3009
-0.41265
-0.29825
-0.89874
-1.4833
-0.16273
-0.4741
-0.78876
-1.0057
-0.90967
-1.8886
-2.6458
-1.2389
-3.2182
-5.2005
-4.7198
-3.9382
-5.9336
-4.4614
-7.3073
-7.7785
-8.6028
-5.8277
-6.5436
-4.8275
-5.901
-4.1668
-2.291
-3.2091
-1.2868
-0.061864
1.7334
1.4576
2.426
1.9711
2.4433
3.6764
3.478
5.7848
5.9512
6.6146
7.3813
6.6127
6.662
8.1159
9.1263
9.3531
9.935
10.941
10.397
10.897
9.5591
10.034
7.823
10.261
7.116
8.7176
8.0218
7.1194
8.2862
8.1217
8.9437
7.6215
7.8577
7.389
8.2596
7.7552
6.488
6.3016
7.4776
5.4146
6.0763
4.2212
3.9775
5.0969
4.5734
4.6355
2.8405
4.0015
3.0084
-0.68549
0.87318
0.66497
-2.6132
-0.27797
-1.2698
-0.7136
-0.94747
1.1344
0.96062
0.50959
